ID,Username,Password,FirstName,LastName,PhoneNumber,Email,IsReviewer,IsAdmin,BufferString
1266,CFili29,Library%42,Carolina,Fili,,,0,0,
1267,DMelian846,Bangi@ng99,Dorothy,Melian,308-658-6393,DMelian94@hotmail.biz,0,1,
1268,LTurin3,assE#rt53,Lilly,Turin,423-189-5812,LTurin15@everymail.us,0,0,
1269,CCotton5,l!ibrAry91,Chloe,Cotton,302-184-5722,,0,0,
1270,JNimrodel34,tryiN@g72,Jeremy,Nimrodel,907-574-9344,Jeremy.Nimrodel71@bizmail.com,1,1,
1271,JCurufin982,ha^tCh46,Jennifer,Curufin,,,0,0,
1272,LOrome856,vis^ioNs19,Lauren,Orome,218-413-7465,LOrome99@somemail.biz,1,1,
1273,SBracegirdle249,abo@uT51,Sean,Bracegirdle,401-975-5898,SBracegirdle83@somemail.biz,1,1,
1274,CNesa038,asS@ert86,Cassandra,Nesa,,,1,0,
1275,KMaedhros841,libr%arY94,Kimberly,Maedhros,314-004-7095,,1,1,
1276,NNienna24,coMp@uter29,Noah,Nienna,,NNienna28@bizmail.net,1,1,
1277,DMelkor0,v(isionS81,Donna,Melkor,406-158-4846,DMelkor@hotmail.co.uk,1,0,
1278,ADwalin51,wrIt)e18,Ann,Dwalin,209-216-5740,ADwalin@everymail.co.uk,0,1,
1279,CGil-Galad8,vIsi^ons63,Cheryl,Gil-Galad,218-811-9920,CGil-Galad73@gmail.co.uk,1,0,
1280,EElentari57,c#aptAin93,Ellen,Elentari,262-556-0193,EElentari@everymail.com,0,1,
1281,AWillow507,compuT!er46,Ashley,Willow,215-448-5855,AWillow21@bizmail.net,0,1,
1282,ACurufin81,endIng^51,Austin,Curufin,308-347-0552,,1,1,
1283,AGil-Galad29,pr@oBably79,Adam,Gil-Galad,,AGil-Galad86@yahoo.com,1,1,
1284,PIsildur2,vIsion(s07,Pamela,Isildur,,PIsildur35@everymail.us,1,0,
1285,JTelchar4,rAbbit!57,Jesse,Telchar,,,1,1,
1286,BEarendil038,Wr%ite23,Bobby,Earendil,252-170-8888,BEarendil82@everymail.co.uk,0,0,
1287,EKing09,Is(land77,Ellie,King,808-875-1832,,0,0,
1288,RSauron4,mons!teR52,Ryan,Sauron,215-127-0938,Ryan.Sauron57@yahoo.org,0,1,
1289,RGorbag874,aSse(rt27,Ruth,Gorbag,605-482-5897,Ruth.Gorbag@everymail.com,1,1,
1290,AManwe61,reScu*e33,Allison,Manwe,240-247-0978,AManwe63@gmail.biz,1,0,
1291,AOri58,deMan)ded57,Annabella,Ori,405-630-6468,AOri@hotmail.org,0,0,
1292,MThe Brown72,shOuld%42,Megan,The Brown,307-179-7739,MTheBrown52@gmail.biz,1,0,
1293,KOrome7,secrEtl$y38,Kelly,Orome,,KOrome@hotmail.net,1,1,
1294,AKing3,compUter)71,Amanda,King,239-873-7298,AKing3@mail2u.com,0,0,
1295,MQuickbeam20,secretlY(77,Maggie,Quickbeam,479-240-8555,MQuickbeam97@everymail.us,0,1,
1296,LSandyman27,secRetly@39,Leo,Sandyman,,LSandyman60@bizmail.com,0,1,
1297,DUngoliant936,asse)Rt27,Donald,Ungoliant,,DUngoliant24@gmail.us,1,1,
1298,ABaggins36,Othe)rs30,Andrea,Baggins,,Andrea.Baggins6@gmail.net,0,0,
1299,SUlmo74,eN%ter84,Stephen,Ulmo,319-353-0489,,1,0,
1300,KElentari7,cOm%puter82,Kelsey,Elentari,212-135-5983,Kelsey.Elentari27@mailbox.net,0,0,
1301,MMablung5,compuTe%r66,Michaela,Mablung,303-652-2066,MMablung17@gmail.biz,1,0,
1302,RElendil83,cap(tAin06,Ronald,Elendil,302-425-7276,RElendil88@gmail.biz,1,1,
1303,NTurin04,capTain@24,Nathan,Turin,505-801-7102,NTurin11@mailbox.com,0,1,
1304,JKementari333,Tree(s55,Julia,Kementari,,Julia.Kementari84@yahoo.net,0,0,
1305,MBeren74,libRa)ry63,Marishka,Beren,,MBeren78@somemail.net,0,0,
1306,LIsildur85,winDow%69,Lawrence,Isildur,302-978-0183,LIsildur@bizmail.org,1,0,
1307,DProudfoot58,woRld)49,Delilah,Proudfoot,314-530-5062,Delilah.Proudfoot87@gmail.biz,1,1,
1308,MMiriel7,throUgh(30,Mina,Miriel,339-088-4118,,0,0,
1309,KFaramir2,cavE^s52,Kenneth,Faramir,480-356-5558,KFaramir7@hotmail.co.uk,0,1,
1310,TFinwe66,dre!Ams77,Tina,Finwe,,TFinwe29@hotmail.biz,1,1,
1311,DEowyn3,baD@ly30,Donna,Eowyn,,DEowyn19@mailbox.biz,1,1,
1312,AHurin9,abo*uT19,Ashley,Hurin,385-204-9072,,1,1,
1313,RFinwe57,entEr^26,Roger,Finwe,276-101-6620,RFinwe@bizmail.us,1,0,
1314,STuor2,endIng$42,Shirley,Tuor,218-472-2090,STuor@mail2u.biz,1,1,
1315,LHurin7,Secretly*20,Lilly,Hurin,405-435-4128,LHurin@yahoo.com,1,0,
1316,VShadowfax6,cApta@in84,Vivianna,Shadowfax,,VShadowfax@mailbox.biz,1,1,
1317,GGorbag9,r$escUe40,Gary,Gorbag,304-233-5430,GGorbag77@bizmail.net,1,0,
1318,JCeleborn7,Monster(98,Jaime,Celeborn,229-082-8145,JCeleborn@mail2u.co.uk,0,1,
1319,CKhamul75,resC!ue93,Clarissa,Khamul,423-987-6015,,1,1,
1320,KEowyn798,demAnde@d62,Kathy,Eowyn,210-275-2947,KEowyn82@everymail.com,1,1,
1321,CFerny55,captai@N00,Carla,Ferny,480-219-4272,,1,0,
1322,TCirdan467,seCretly*14,Tina,Cirdan,209-784-0969,TCirdan@everymail.co.uk,0,0,
1323,GFingolfin3,piq!uE25,Gabbi,Fingolfin,209-272-5924,Gabbi.Fingolfin95@bizmail.com,1,0,
1324,VNesa5,lIb(rary04,Veronica,Nesa,212-726-7460,VNesa96@hotmail.co.uk,1,0,
1325,CFeanor97,magneT!ic94,Clarence,Feanor,803-002-5897,Clarence.Feanor1@mail2u.co.uk,1,1,
1326,ABregolas06,alW$ays81,Angelica,Bregolas,605-472-0751,,1,0,
1327,DMablung068,islA$nd30,Daniel,Mablung,218-190-5026,DMablung@gmail.biz,0,0,
1328,SFinarfin1,liBrar$y24,Steven,Finarfin,,SFinarfin8@mail2u.com,0,0,
1329,NHamfast0,aS!sert63,Nadine,Hamfast,207-948-0265,,1,0,
1330,DIsildur84,B*uild55,Danica,Isildur,702-609-4055,Danica.Isildur43@hotmail.net,0,1,
1331,JBombur5,Libr@ary51,Jade,Bombur,208-434-2441,JBombur50@gmail.org,0,1,
1332,GBalin8,cOmpute^r05,Gloria,Balin,304-666-8534,,0,1,
1333,GBeregond96,r#escuE91,Grace,Beregond,401-575-8940,GBeregond34@somemail.co.uk,1,1,
1334,CQuickbeam1,vi@siOns72,Clarence,Quickbeam,319-652-3762,CQuickbeam38@somemail.net,0,1,
1335,COrodreth903,coMputer*39,Camilla,Orodreth,308-606-4082,COrodreth99@mail2u.net,1,0,
1336,EQuickbeam9,v!Isions31,Eve,Quickbeam,225-449-2585,EQuickbeam@hotmail.com,1,1,
1337,HBeregond4,Captain*16,Helena,Beregond,,HBeregond5@everymail.us,1,0,
1338,FBifur56,lib*rarY52,Felicity,Bifur,480-141-2121,,0,0,
1339,BAngrod9,rescU$e99,Bruce,Angrod,252-247-7551,,1,1,
1340,AHamfast008,coM@puter20,Aaron,Hamfast,339-101-8597,AHamfast83@somemail.com,0,1,
1341,RLurtz5,isl)anD05,Ralph,Lurtz,479-537-6015,,1,0,
1342,LGil-Galad85,secreTl*y45,Liv,Gil-Galad,210-153-4754,,1,1,
1343,DHurin1,vIsion#s11,Dennis,Hurin,,DHurin48@yahoo.biz,1,0,
1344,ALurtz61,visI^ons15,Anthony,Lurtz,,,0,0,
1345,IWillow27,re^scUe94,Iris,Willow,316-573-3315,IWillow@yahoo.net,0,0,
1346,JPharazon7,piqUe*47,Jacob,Pharazon,314-357-6750,Jacob.Pharazon43@mailbox.org,0,0,
1347,CGil-Galad02,T#rying06,Christian,Gil-Galad,219-880-8577,Christian.Gil-Galad72@gmail.co.uk,0,1,
1348,AThe White35,s@ecRetly16,Abigail,The White,,,1,1,
1349,AElladan66,deMand@ed58,Audrey,Elladan,702-806-9331,AElladan51@somemail.com,0,0,
1350,AGaladriel3,wiC$ket23,Anthony,Galadriel,239-679-5519,AGaladriel92@hotmail.co.uk,0,0,
1351,MAnarion213,l*ighT63,Michael,Anarion,240-086-4864,MAnarion60@mail2u.org,1,0,
1352,RBregolas3,liGh#t64,Russell,Bregolas,701-149-1080,RBregolas70@somemail.us,0,1,
1353,GIngwe81,tRee*s32,Grace,Ingwe,307-845-8802,,1,1,
1354,CCurufin02,com%puTer19,Clarence,Curufin,480-053-5221,,0,1,
1355,ANori87,Wic(ket22,Abby,Nori,701-513-3153,,1,0,
1356,AValaquenta9,wHil@e47,Alyssa,Valaquenta,423-896-0104,AValaquenta91@everymail.us,1,0,
1357,DCeleborn3,lIbrar%y50,Donald,Celeborn,215-168-7256,DCeleborn39@mailbox.biz,1,0,
1358,AGloin6,inTerest)51,Ana,Gloin,239-444-3451,AGloin72@bizmail.co.uk,1,0,
1359,KAncalagon3,end$inG71,Kayla,Ancalagon,229-252-6603,KAncalagon60@mailbox.us,0,0,
1360,EAngrod73,endi@nG40,Elijah,Angrod,458-420-6991,Elijah.Angrod54@bizmail.org,1,1,
1361,SOakenshield533,compuTe!r64,Susan,Oakenshield,217-751-6177,SOakenshield80@mail2u.biz,0,1,
1362,RArwen477,liBr^ary48,Raven,Arwen,203-641-6189,RArwen1@hotmail.net,1,0,
1363,MErestor614,se)cretLy57,Matthew,Erestor,480-127-0819,Matthew.Erestor6@hotmail.co.uk,1,1,
1364,SElros4,comP!uter32,Scott,Elros,316-469-8181,SElros81@somemail.co.uk,0,1,
1365,AVarda39,wor%dS91,Ana,Varda,218-706-6199,,0,1,
1366,JEarendil6,rEs!cue99,Jamie,Earendil,209-126-6136,JEarendil31@mailbox.org,0,1,
1367,SElrohir11,Should$87,Samantha,Elrohir,304-965-0161,SElrohir@everymail.net,0,1,
1368,MDamrod88,libraR$y81,Melanie,Damrod,240-310-0108,MDamrod6@mail2u.net,1,1,
1369,JGrahame634,t!Rying99,Jewel,Grahame,406-805-8825,,0,0,
1370,EIdril7,lI!ght27,Erika,Idril,239-566-0918,EIdril96@mail2u.co.uk,0,0,
1371,JTreebeard45,numb#eRs17,Jeremy,Treebeard,385-570-8191,JTreebeard92@hotmail.org,0,1,
1372,DGollum43,aboU%t24,Donald,Gollum,,Donald.Gollum@bizmail.net,0,0,
1373,DLurtz8,wr#itE69,Daniel,Lurtz,479-904-7504,Daniel.Lurtz@hotmail.us,1,1,
1374,NBaggins29,p%iquE92,Nicholas,Baggins,201-034-9033,NBaggins75@mailbox.us,0,0,
1375,JOri00,cAp)tain31,Joy,Ori,276-491-5756,,1,0,
1376,TBifur8,magneTi)c34,Tara,Bifur,,Tara.Bifur99@everymail.net,1,0,
1377,IElrond264,ass)eRt42,Isabell,Elrond,605-234-5258,,0,1,
1378,CAlatar6,Ab@out46,Chloe,Alatar,228-913-6504,,1,0,
1379,AElendil289,c#omputeR11,Amy,Elendil,405-937-9197,AElendil36@mail2u.com,1,1,
1380,AGlorfindel96,moN(ster68,Adrianna,Glorfindel,,AGlorfindel62@bizmail.biz,0,0,
1381,MManwe20,secr^etLy12,Megan,Manwe,480-925-9837,,1,0,
1382,JTreebeard0,coMp@uter52,Jaime,Treebeard,702-570-2124,JTreebeard4@bizmail.org,1,1,
1383,EUngoliant43,secR^etly71,Erik,Ungoliant,,EUngoliant77@mail2u.com,1,0,
1384,REcthelion93,secRetly*80,Raymond,Ecthelion,208-585-7216,REcthelion53@mail2u.us,0,0,
1385,HFinrod946,s^idEkick49,Henry,Finrod,219-398-8462,Henry.Finrod94@everymail.com,1,1,
1386,AGoldberry634,inte^rEst79,Allison,Goldberry,209-364-2759,AGoldberry54@everymail.org,1,0,
1387,COrome987,asSe%rt45,Chloe,Orome,,COrome49@hotmail.biz,0,1,
1388,JElros4,end(Ing29,Jenny,Elros,303-803-0167,,0,1,
1389,ZTurambar67,Wic@ket47,Zoey,Turambar,385-921-9175,ZTurambar0@mail2u.biz,1,1,
1390,BThranduil619,v)isionS03,Benjamin,Thranduil,,BThranduil29@gmail.net,1,1,
1391,EFinrod42,caP$tain43,Eugene,Finrod,,EFinrod31@yahoo.org,0,0,
1392,MFelagund678,p(Eople31,Mary,Felagund,,MFelagund38@bizmail.org,1,0,
1393,NOri35,Computer%53,Natalie,Ori,276-577-1327,,0,0,
1394,CNesa4,co!mputeR02,Charles,Nesa,304-730-2364,CNesa29@everymail.net,0,1,
1395,LCirdan25,cO)mputer79,Lydia,Cirdan,229-121-6936,,0,1,
1396,TElfhelm9,s@Peed09,Timothy,Elfhelm,,,0,1,
1397,LTurin0,t!Rying10,Levi,Turin,702-868-3522,,1,0,
1398,JDwalin721,w)ickeT88,Jessica,Dwalin,303-431-2827,JDwalin96@mail2u.org,0,0,
1399,ATheoden550,p*iqUe35,Amanda,Theoden,212-182-0987,,1,0,
1400,FLuthien5,asSe!rt01,Freya,Luthien,215-780-9349,FLuthien@mailbox.net,0,0,
1401,HProudfoot62,Mons^ter37,Heidi,Proudfoot,,HProudfoot52@mailbox.com,1,1,
1402,ABifur103,cAve@s86,Allison,Bifur,907-095-5049,,1,0,
1403,EDwalin1,endi@Ng75,Erik,Dwalin,,EDwalin74@yahoo.com,0,0,
1404,BMaggot2,sEc*retly62,Benjamin,Maggot,302-240-3958,BMaggot4@bizmail.co.uk,0,1,
1405,EBifur199,Mo$nster44,Eva,Bifur,,EBifur@mailbox.us,0,1,
1406,KBombur979,shoUld*01,Kelly,Bombur,,,0,0,
1407,JBifur49,capta^In02,Jerry,Bifur,218-499-8321,,0,0,
1408,SElentari41,inter%eSt31,Sharon,Elentari,702-132-0449,SElentari43@hotmail.biz,0,1,
1409,IIdril8,Assert%36,Ivy,Idril,401-419-0886,IIdril11@bizmail.us,1,1,
1410,AOrodreth0,iSlan*d91,Anna,Orodreth,603-858-4917,AOrodreth13@everymail.org,0,1,
1411,KArwen903,Compu%ter10,Kelly,Arwen,605-645-3092,,0,1,
1412,EErkenbrand70,computE$r32,Eugene,Erkenbrand,385-167-8312,EErkenbrand96@bizmail.org,1,0,
1413,MBarahir0,B*ooks93,Michael,Barahir,319-841-8605,MBarahir@bizmail.co.uk,0,1,
1414,MSauron672,Wic$ket36,Mackenzie,Sauron,208-043-1769,MSauron1@everymail.org,1,0,
1415,SEarendil7,captai(N85,Sara,Earendil,228-159-2209,SEarendil78@yahoo.us,1,1,
1416,BShadowfax1,endi)Ng79,Brianna,Shadowfax,,BShadowfax34@somemail.us,0,0,
1417,RBombadil5,e$nTer38,Richard,Bombadil,,,0,0,
1418,BFili451,End%ing62,Brandon,Fili,,BFili0@somemail.us,0,0,
1419,MWillow14,endinG)14,Matthew,Willow,,MWillow@hotmail.com,1,1,
1420,DAmrod4,sho)Uld98,Doris,Amrod,209-639-7506,DAmrod54@gmail.biz,0,1,
1421,KFinwe79,co!mpUter45,Kenneth,Finwe,231-006-0684,,0,1,
1422,MGimli3,lig#Ht48,Melinda,Gimli,203-526-3552,MGimli62@yahoo.us,0,1,
1423,EFili25,Sideki^ck98,Ethan,Fili,,EFili52@mailbox.us,0,1,
1424,ESandyman58,comPuter)78,Erika,Sandyman,225-158-1455,,1,0,
1425,SThe Brown20,co)Mputer83,Sasha,The Brown,201-653-7163,STheBrown50@somemail.net,0,0,
1426,ABeren7,cOmp(uter62,Averie,Beren,,Averie.Beren74@mailbox.us,1,0,
1427,AMablung3,shou*Ld25,Alexis,Mablung,228-077-8721,AMablung24@somemail.biz,1,1,
1428,NThingol09,intE@rest88,Noah,Thingol,385-354-7742,,0,1,
1429,SAnnatar618,Badl(y95,Scott,Annatar,859-452-9480,SAnnatar11@somemail.biz,1,0,
1430,JBaggins52,se%crEtly60,Jack,Baggins,201-454-2284,JBaggins54@gmail.co.uk,0,1,
1431,JBombadil5,com$pUter70,Jennifer,Bombadil,307-319-7971,,0,1,
1432,MSulimo39,worDs^52,Mina,Sulimo,225-866-7216,,0,1,
1433,BThingol103,s$eCretly27,Bryant,Thingol,319-036-6507,Bryant.Thingol44@bizmail.net,0,1,
1434,GSharku02,Se$cretly65,Gerald,Sharku,802-568-0046,Gerald.Sharku68@bizmail.org,1,1,
1435,ESauruman0,wInd(ow16,Elijah,Sauruman,808-257-9407,ESauruman@somemail.co.uk,1,1,
1436,VNazgul17,a%sserT71,Valerie,Nazgul,385-831-8468,VNazgul3@gmail.us,1,1,
1437,LKing0,speE@d63,Louis,King,,LKing@somemail.us,0,0,
1438,LYavanna93,Piq#ue79,Lilly,Yavanna,,,1,1,
1439,WBaggins26,piqu*E25,Wendy,Baggins,,WBaggins36@mail2u.co.uk,1,0,
1440,MTulkas219,Piqu@e49,Maggie,Tulkas,,MTulkas96@somemail.net,1,0,
1441,DThe Grey53,aSsert(80,Dale,The Grey,,DTheGrey64@gmail.net,1,0,
1442,SAngrod146,wAit!ed60,Sylvia,Angrod,208-684-3607,,0,0,
1443,BMaggot8,sh@oulD57,Benjamin,Maggot,,BMaggot5@yahoo.net,0,1,
1444,HGloin21,wHite#27,Harold,Gloin,803-272-6682,HGloin@gmail.org,0,0,
1445,JBombadil98,vIsions$20,Jasmine,Bombadil,218-635-3863,,0,1,
1446,AFelagund78,islan#D72,Amanda,Felagund,207-466-4053,,0,1,
1447,KBolger957,lib(Rary87,Kai,Bolger,480-462-6907,KBolger28@everymail.org,0,0,
1448,SAnarion4,wrI#te17,Samuel,Anarion,203-512-0444,SAnarion@bizmail.biz,0,1,
1449,JElladan6,alWay(s65,Jack,Elladan,479-611-7261,JElladan@yahoo.co.uk,0,1,
1450,AShagrat08,Sid)ekick64,Anabelle,Shagrat,239-632-9278,Anabelle.Shagrat61@gmail.com,0,1,
1451,TFili978,alw^aYs66,Terry,Fili,,TFili69@mail2u.com,0,1,
1452,JIsildur06,i@slaNd48,Jonathan,Isildur,,Jonathan.Isildur@bizmail.net,0,0,
1453,AIsildur115,Compute$r23,Alyssa,Isildur,302-464-6424,AIsildur73@gmail.com,1,0,
1454,MDenethor30,Enter!77,Michael,Denethor,405-826-4433,Michael.Denethor80@bizmail.com,0,1,
1455,SAmrod71,sidek*icK89,Stephen,Amrod,276-576-9021,SAmrod7@bizmail.com,0,0,
1456,AGloin847,mon%Ster22,Audrey,Gloin,605-068-7144,,1,0,
1457,GValaquenta1,secret@Ly61,Gloria,Valaquenta,701-902-1157,GValaquenta@bizmail.biz,1,0,
1458,MKhamul375,i%sLand91,Melissa,Khamul,,,1,1,
1459,SFinwe233,comPute*r48,Sharon,Finwe,239-727-8072,Sharon.Finwe39@everymail.co.uk,1,0,
1460,LNimrodel282,islAnd@11,Laura,Nimrodel,302-190-9612,LNimrodel47@hotmail.us,0,0,
1461,SCotton0,t*hrouGh71,Sylvia,Cotton,513-033-1519,SCotton@everymail.co.uk,0,0,
1462,GFaramir241,secr^eTly34,Gloria,Faramir,702-680-7399,GFaramir@bizmail.org,1,0,
1463,DAngrod12,liB$rary88,Douglas,Angrod,513-291-0372,DAngrod17@bizmail.org,0,0,
1464,VOri4,captaIn#09,Victoria,Ori,803-863-7847,,1,0,
1465,JLegolas0,spEed%59,Jasmine,Legolas,,JLegolas44@hotmail.net,0,0,
1466,CSackville48,a@sserT44,Catherine,Sackville,,Catherine.Sackville@somemail.co.uk,1,0,
1467,KFeanor7,vis!ioNs90,Kylie,Feanor,406-285-7159,KFeanor16@mail2u.org,0,0,
1468,OFinarfin17,pIque%74,Ophelia,Finarfin,203-021-0972,Ophelia.Finarfin1@mailbox.us,0,1,
1469,DDwalin954,whiT*e63,Dale,Dwalin,240-848-9907,,0,1,
1470,DBombadil559,ent!Er13,Debra,Bombadil,229-194-6164,Debra.Bombadil45@mailbox.co.uk,0,0,
1471,LMaeglin04,iNt$erest15,Lucy,Maeglin,,LMaeglin31@mail2u.org,0,0,
1472,JElendil95,susp$ensE37,Jesse,Elendil,808-068-1433,JElendil47@mail2u.net,0,0,
1473,MBofur152,co$mPuter29,Magdalena,Bofur,302-313-5802,Magdalena.Bofur17@hotmail.biz,1,0,
1474,JGrahame548,comPute!r68,Jennifer,Grahame,702-389-5138,Jennifer.Grahame65@somemail.org,0,1,
1475,HNesa8,bookS#30,Hanna,Nesa,208-060-7689,Hanna.Nesa22@yahoo.net,1,1,
1476,ABolger022,lig@hT06,Autumn,Bolger,304-441-6595,ABolger11@yahoo.com,1,0,
1477,KBeren407,u%ntIl22,Karen,Beren,458-051-3311,,0,1,
1478,LShelob2,lIght#49,Laura,Shelob,,LShelob3@hotmail.net,1,1,
1479,JMandos07,windo@W17,Jackson,Mandos,209-205-1841,JMandos72@mailbox.com,1,0,
1480,AHamfast314,thrOw#44,Audrey,Hamfast,304-523-9746,AHamfast85@gmail.com,0,0,
1481,EGimli52,m^aGnetic61,Erika,Gimli,,EGimli3@bizmail.com,1,1,
1482,TGlorfindel90,s#ecretLy49,Trinity,Glorfindel,231-586-4134,TGlorfindel27@hotmail.org,0,1,
1483,JGloin710,ligHt!19,Janice,Gloin,225-453-0950,JGloin71@yahoo.org,1,0,
1484,CAngrod99,cOmp#uter62,Cindy,Angrod,316-573-2700,CAngrod84@yahoo.org,0,0,
1485,HDeagol4,m!Onster92,Helen,Deagol,,,0,1,
1486,LBrandybuck55,wiNdo^w53,Lawrence,Brandybuck,240-019-4832,LBrandybuck55@mailbox.co.uk,1,1,
1487,VFingolfin053,se!cretLy48,Virginia,Fingolfin,319-527-2810,,1,0,
1488,RCelebrimbor8,throu#gH98,Robert,Celebrimbor,262-964-4030,,1,1,
1489,BIngwe8,spee@D02,Betty,Ingwe,276-787-6173,BIngwe38@everymail.net,0,0,
1490,EMelkor4,E$nter08,Emma,Melkor,513-890-9437,EMelkor@somemail.us,0,0,
1491,CManwe49,sEcretly%66,Clarissa,Manwe,276-666-0021,CManwe@bizmail.biz,1,0,
1492,BGorbag9,seCret#ly91,Billy,Gorbag,458-923-6050,BGorbag34@mail2u.org,0,0,
1493,LThe Grey64,ba)dlY38,Logan,The Grey,307-802-7134,,0,1,
1494,MElladan85,t$hRough82,Margaret,Elladan,603-279-6536,MElladan@everymail.us,1,1,
1495,AUngoliant8,Co$mputer38,Abigail,Ungoliant,308-263-9750,AUngoliant23@bizmail.us,1,0,
1496,JBifur80,Wait!ed60,Jacqueline,Bifur,303-791-6392,JBifur98@yahoo.us,1,1,
1497,TOakenshield22,ass%Ert40,Tara,Oakenshield,314-273-5337,,1,1,
1498,RShagrat36,com^Puter70,Randy,Shagrat,316-768-1656,RShagrat@yahoo.org,1,0,
1499,TBombadil8,secRetl@y71,Tina,Bombadil,405-738-4279,TBombadil2@bizmail.us,0,1,
1500,AMorgoth7,sh#ouLd18,Amy,Morgoth,405-425-3783,AMorgoth27@bizmail.us,1,1,
1501,AFinwe50,secrEt#ly69,Aileen,Finwe,,,0,1,
1502,LAnnatar5,asSert*02,Leah,Annatar,401-836-4430,,0,1,
1503,SImrahil435,Lig!ht09,Stephen,Imrahil,208-389-0829,Stephen.Imrahil45@hotmail.co.uk,1,1,
1504,KBregolas0,c$omputEr77,Kathryn,Bregolas,803-450-3319,KBregolas10@everymail.us,0,1,
1505,JHamfast0,vi%sIons26,Jessica,Hamfast,,,1,1,
1506,KGrahame58,enDi#ng64,Kathy,Grahame,479-166-7681,KGrahame7@everymail.biz,0,0,
1507,TMaggot09,shep(herD29,Tara,Maggot,,,0,1,
1508,AMelian94,compuT!er98,Ann,Melian,802-426-4911,Ann.Melian@hotmail.co.uk,0,0,
1509,KTulkas521,cOmpute*r60,Kelsey,Tulkas,319-865-7672,KTulkas@mail2u.us,1,1,
1510,DBombur2,viSions)48,Danica,Bombur,316-329-6812,DBombur28@gmail.net,1,1,
1511,YThe Grey254,bA$dly95,Yvette,The Grey,201-403-6679,YTheGrey64@mailbox.com,1,1,
1512,AWillow62,mo#Nster75,Alisa,Willow,513-194-5620,Alisa.Willow38@mailbox.net,0,0,
1513,EStormcrow980,librA$ry74,Evie,Stormcrow,,,0,0,
1514,DThingol1,moVe@d89,Douglas,Thingol,859-352-8503,DThingol44@everymail.biz,1,0,
1515,MSulimo780,Lib(rary54,Mitch,Sulimo,,,1,0,
1516,PTook7,su#spensE17,Pamela,Took,,Pamela.Took36@mailbox.net,0,1,
1517,JDurin404,l(Ight30,Jacob,Durin,262-473-8113,JDurin77@everymail.net,0,1,
1518,SKili633,Pro!bably11,Scarlet,Kili,803-953-5563,SKili82@bizmail.org,0,1,
1519,JKementari07,alwayS)20,Juan,Kementari,229-179-2808,JKementari58@mailbox.biz,0,1,
1520,AUngoliant625,wriT!e56,Angelique,Ungoliant,215-068-6739,AUngoliant84@yahoo.biz,1,1,
1521,DMaeglin9,Abo)ut77,Debra,Maeglin,603-497-6790,,0,0,
1522,LLurtz5,lig#Ht34,Lilly,Lurtz,406-757-8907,LLurtz@hotmail.us,1,1,
1523,DThe Brown0,s@idekiCk16,Dale,The Brown,,DTheBrown42@everymail.org,1,1,
1524,BKing126,Numb(ers26,Bruce,King,,Bruce.King11@bizmail.biz,1,0,
1525,OFinwe308,wiCket$97,Oliver,Finwe,231-088-9234,Oliver.Finwe18@gmail.net,0,0,
1526,JFinwe543,dEman)ded19,Justice,Finwe,210-729-2403,JFinwe64@yahoo.biz,0,1,
1527,SAnarion29,monsteR%48,Sydney,Anarion,702-973-9272,SAnarion5@gmail.us,1,0,
1528,SMablung5,lI*brary69,Scott,Mablung,513-779-4832,SMablung91@yahoo.net,0,0,
1529,ABregolas8,secretL#y20,Aaron,Bregolas,201-652-5916,,0,0,
1530,CBofur648,Light#57,Cynthia,Bofur,239-295-0469,CBofur12@bizmail.net,1,1,
1531,GGlorfindel030,Sho%uld34,Gerald,Glorfindel,239-870-4555,GGlorfindel@gmail.org,0,0,
1532,GSandyman2,thRough@74,George,Sandyman,,,0,1,
1533,PAnnatar291,seCretly@75,Peter,Annatar,228-375-0168,PAnnatar62@hotmail.biz,1,1,
1534,DButterbur054,Secretly!24,Delilah,Butterbur,405-391-7654,Delilah.Butterbur87@mail2u.us,0,0,
1535,SMaedhros17,Nu#mbers69,Savannah,Maedhros,405-863-0045,SMaedhros43@mailbox.com,0,1,
1536,AIsildur414,computeR#46,Alicia,Isildur,,Alicia.Isildur79@somemail.com,0,1,
1537,ICelebrimbor971,Sh(ould83,Isaiah,Celebrimbor,276-540-9575,ICelebrimbor25@somemail.org,1,1,
1538,VElendil382,v$isIons00,Vincent,Elendil,210-124-3895,VElendil98@somemail.biz,0,1,
1539,BNimloth55,wIc*ket05,Benjamin,Nimloth,406-211-7512,,1,1,
1540,FDeagol922,Libr(ary68,Felicity,Deagol,207-505-7666,FDeagol19@bizmail.us,1,0,
1541,CIsildur2,abOut)00,Cindy,Isildur,,Cindy.Isildur@bizmail.us,0,0,
1542,BMiriel25,li)brarY63,Billy,Miriel,262-981-5581,BMiriel61@everymail.com,1,1,
1543,MAlatar0,libRar%y20,Megan,Alatar,229-342-1334,MAlatar86@hotmail.co.uk,0,0,
1544,MUngoliant25,s%ecrEtly49,Melinda,Ungoliant,203-760-6483,,1,1,
1545,CMaeglin7,se*cRetly03,Carolina,Maeglin,458-530-0090,CMaeglin95@mail2u.co.uk,1,1,
1546,BMithrandir798,wRon(g17,Bruce,Mithrandir,,BMithrandir41@somemail.org,1,0,
1547,SSandyman0,dE(manded81,Sydney,Sandyman,,SSandyman97@everymail.us,1,0,
1548,JElros7,reScu@e61,Joy,Elros,,,0,0,
